j k i lambda pitch r c a a_prime CL CD Cn Ct V_rel dT dQ dP
3 15 1 4.000 -1.00 1.300 2.400 0.333333 3.880058 0.000000 0.334090 0.261771 -0.207587 5.105078 9.005347 -9.283723 -4.641861
3 15 2 4.000 -1.00 2.325 2.358 0.333333 1.983900 0.000000 0.334907 0.253019 -0.219417 5.294569 9.198579 -18.546457 -9.273228
3 15 3 4.000 -1.00 3.450 2.259 0.333333 1.214209 0.000000 0.334939 0.242240 -0.231309 5.530701 9.206287 -30.328520 -15.164260
3 15 4 4.000 -1.00 5.450 2.338 0.333333 0.652107 0.000000 0.340130 0.225914 -0.254266 6.022286 10.535936 -64.627043 -32.313522
3 15 5 4.000 -1.00 7.450 2.339 0.333333 0.409148 0.000000 0.344123 0.208577 -0.273709 6.599456 11.686236 -114.249393 -57.124697
3 15 6 4.000 -1.00 9.300 2.848 0.333333 0.287391 0.000000 0.356455 0.198037 -0.296381 7.199765 16.079985 -223.806194 -111.903097
3 15 7 4.000 -1.00 11.625 3.708 0.333333 0.197704 1.436948 0.149446 1.320381 0.586301 8.028985 173.589294 896.060958 448.030479
3 15 8 4.000 -1.00 12.555 3.672 0.333333 0.173060 1.437374 0.147015 1.333237 0.556899 8.380142 189.092984 991.656705 495.828353
3 15 9 4.000 -1.00 13.950 3.418 0.333333 0.143768 1.447632 0.133359 1.353852 0.529629 8.924407 202.705171 1106.213995 553.106998
3 15 10 4.000 -1.00 15.113 3.196 0.333333 0.124583 1.457546 0.124828 1.371918 0.507802 9.392254 212.734175 1190.019373 595.009687
3 15 11 4.000 -1.00 16.275 3.002 0.333333 0.108943 1.470864 0.116256 1.391794 0.489763 9.870815 223.900065 1282.289701 641.144851
3 15 12 4.000 -1.00 17.438 2.833 0.333333 0.096015 1.487447 0.107488 1.413598 0.475177 10.359543 236.383008 1385.613859 692.806930
3 15 13 4.000 -1.00 18.600 2.687 0.333333 0.085232 1.509745 0.098164 1.439702 0.465001 10.856413 250.769958 1506.502543 753.251272
3 15 14 4.000 -1.00 19.763 2.561 0.333333 0.076134 1.535013 0.088462 1.467874 0.457640 11.361253 266.878509 1644.377601 822.188801
3 15 15 4.000 -1.00 20.925 2.452 0.333333 0.068404 1.559746 0.080094 1.495539 0.450096 11.872308 284.283224 1790.292715 895.146358
3 15 16 4.000 -1.00 22.088 2.358 0.333333 0.061774 1.586094 0.071234 1.524157 0.444649 12.389693 303.429217 1955.245162 977.622581
3 15 17 4.000 -1.00 23.250 2.276 0.333333 0.056055 1.501783 0.086115 1.454579 0.383363 12.911854 303.563520 1860.140872 930.070436
3 15 18 4.000 -1.00 24.413 2.203 0.333333 0.051082 1.502860 0.080448 1.458693 0.370507 13.439116 319.214461 1979.412868 989.706434
3 15 19 4.000 -1.00 25.575 2.138 0.333333 0.046739 1.505071 0.074217 1.463307 0.359831 13.970073 335.817408 2111.943547 1055.971773
3 15 20 4.000 -1.00 26.738 2.078 0.333333 0.042918 1.506625 0.069906 1.467484 0.348276 14.505204 352.881771 2239.282043 1119.641022
3 15 21 4.000 -1.00 27.900 2.018 0.333333 0.039546 1.508462 0.064947 1.471427 0.338492 15.043210 369.575920 2372.015868 1186.007934
3 15 22 4.000 -1.00 29.063 1.958 0.333333 0.036549 1.510134 0.060575 1.475093 0.329049 15.584685 385.825543 2501.335670 1250.667835
3 15 23 4.000 -1.00 30.225 1.898 0.333333 0.033880 1.511633 0.056655 1.478457 0.320015 16.128406 401.467623 2626.502934 1313.251467
3 15 24 4.000 -1.00 31.388 1.838 0.333333 0.031489 1.512515 0.054404 1.481404 0.310005 16.675054 416.405368 2735.112415 1367.556207
3 15 25 4.000 -1.00 32.550 1.778 0.333333 0.029342 1.513917 0.051418 1.484465 0.301582 17.223460 430.631022 2847.686014 1423.843007
3 15 26 4.000 -1.00 33.713 1.718 0.333333 0.027404 1.515170 0.048750 1.487275 0.293479 17.774369 443.982027 2953.583967 1476.791983
3 15 27 4.000 -1.00 34.875 1.658 0.333333 0.025652 1.522526 0.048215 1.496342 0.285256 18.326656 458.294371 3046.933162 1523.466581
3 15 28 4.000 -1.00 36.038 1.598 0.333333 0.024060 1.519833 0.046569 1.495201 0.276468 18.881112 468.483388 3121.760235 1560.880117
3 15 29 4.000 -1.00 37.200 1.538 0.333333 0.022613 1.517465 0.045122 1.494269 0.268133 19.436643 477.518750 3187.538087 1593.769043
3 15 30 4.000 -1.00 38.363 1.478 0.333333 0.021290 1.516918 0.044788 1.495212 0.259591 19.994078 485.895408 3236.250698 1618.125349
3 15 31 4.000 -1.00 39.525 1.418 0.333333 0.020080 1.514918 0.043750 1.494465 0.251927 20.552346 492.319862 3280.266751 1640.133375
3 15 32 4.000 -1.00 40.688 1.358 0.333333 0.018970 1.513104 0.042883 1.493823 0.244571 21.112305 497.316570 3312.868325 1656.434163
3 15 33 4.000 -1.00 41.850 1.298 0.333333 0.017949 1.513357 0.043005 1.495296 0.237043 21.672899 501.416543 3326.549775 1663.274888
3 15 34 4.000 -1.00 43.013 1.238 0.333333 0.017007 1.515651 0.044100 1.498857 0.229280 22.235012 504.566391 3319.889135 1659.944567
3 15 35 4.000 -1.00 44.175 1.178 0.333333 0.016138 1.246949 0.039878 1.234602 0.179527 22.797601 415.731953 2670.494822 1335.247411
3 15 36 4.000 -1.00 45.570 1.106 0.333333 0.015179 1.247037 0.039929 1.235603 0.173150 23.474169 414.168739 2644.844530 1322.422265
3 15 37 4.000 -1.00 46.500 1.067 0.333333 0.014587 1.245724 0.039167 1.234739 0.169648 23.925875 414.799247 2650.116056 1325.058028
3 15 38 4.000 -1.00 47.070 1.028 0.333333 0.014240 1.247064 0.039945 1.236517 0.166706 24.202973 409.537113 2598.889031 1299.444515
3 15 39 4.000 -1.00 47.256 0.995 0.333333 0.014130 1.235255 0.032612 1.223766 0.171222 24.293434 395.240890 2613.243063 1306.621532
3 15 40 4.000 -1.00 47.442 0.905 0.333333 0.014021 1.228154 0.025218 1.215653 0.176593 24.383913 359.772336 2479.442564 1239.721282
3 15 41 4.000 -1.00 47.628 0.748 0.333333 0.013913 1.178120 0.021953 1.165867 0.170889 24.474412 287.301434 2005.697785 1002.848892
3 15 42 4.000 -1.00 47.814 0.501 0.333333 0.013807 1.126794 0.019182 1.114878 0.164554 24.564928 185.378305 1308.261198 654.130599
3 15 43 4.000 -1.00 48.000 0.070 0.333333 0.013701 1.074310 0.016832 1.062808 0.157683 24.655463 24.873782 177.138333 88.569167
3 16 1 4.000 0.00 1.300 2.400 0.333333 3.880058 0.000000 0.334090 0.261771 -0.207587 5.105078 9.005347 -9.283723 -4.641861
3 16 2 4.000 0.00 2.325 2.358 0.333333 1.983900 0.000000 0.334907 0.253019 -0.219417 5.294569 9.198579 -18.546457 -9.273228
3 16 3 4.000 0.00 3.450 2.259 0.333333 1.214209 0.000000 0.334939 0.242240 -0.231309 5.530701 9.206287 -30.328520 -15.164260
3 16 4 4.000 0.00 5.450 2.338 0.333333 0.652107 0.000000 0.340130 0.225914 -0.254266 6.022286 10.535936 -64.627043 -32.313522
3 16 5 4.000 0.00 7.450 2.339 0.333333 0.409148 0.000000 0.344123 0.208577 -0.273709 6.599456 11.686236 -114.249393 -57.124697
3 16 6 4.000 0.00 9.300 2.848 0.333333 0.287391 0.000000 0.356455 0.198037 -0.296381 7.199765 16.079985 -223.806194 -111.903097
3 16 7 4.000 0.00 11.625 3.708 0.333333 0.197704 1.446881 0.134181 1.321388 0.604485 8.028985 173.721687 923.851638 461.925819
3 16 8 4.000 0.00 12.555 3.672 0.333333 0.173060 1.449349 0.131480 1.336344 0.576266 8.380142 189.533679 1026.143375 513.071688
3 16 9 4.000 0.00 13.950 3.418 0.333333 0.143768 1.470253 0.116650 1.366585 0.554704 8.924407 204.611547 1158.588387 579.294194
3 16 10 4.000 0.00 15.113 3.196 0.333333 0.124583 1.487744 0.107364 1.391803 0.536464 9.392254 215.817574 1257.188378 628.594189
3 16 11 4.000 0.00 16.275 3.002 0.333333 0.108943 1.510375 0.097901 1.420477 0.522555 9.870815 228.514376 1368.145665 684.072832
3 16 12 4.000 0.00 17.438 2.833 0.333333 0.096015 1.535076 0.088441 1.450179 0.511138 10.359543 242.500120 1490.476014 745.238007
3 16 13 4.000 0.00 18.600 2.687 0.333333 0.085232 1.563788 0.078727 1.482781 0.502983 10.856413 258.273549 1629.555022 814.777511
3 16 14 4.000 0.00 19.763 2.561 0.333333 0.076134 1.593008 0.068997 1.515304 0.496278 11.361253 275.501734 1783.209120 891.604560
3 16 15 4.000 0.00 20.925 2.452 0.333333 0.068404 1.617274 0.061143 1.543319 0.487321 11.872308 293.365561 1938.359308 969.179654
3 16 16 4.000 0.00 22.088 2.358 0.333333 0.061774 1.642081 0.052983 1.571254 0.479999 12.389693 312.805223 2110.687699 1055.343849
3 16 17 4.000 0.00 23.250 2.276 0.333333 0.056055 1.505500 0.073026 1.454059 0.396960 12.911854 303.454866 1926.114526 963.057263
3 16 18 4.000 0.00 24.413 2.203 0.333333 0.051082 1.507526 0.067406 1.459265 0.384346 13.439116 319.339640 2053.348026 1026.674013
3 16 19 4.000 0.00 25.575 2.138 0.333333 0.046739 1.509817 0.061404 1.464186 0.373467 13.970073 336.019034 2191.977771 1095.988885
3 16 20 4.000 0.00 26.738 2.078 0.333333 0.042918 1.511404 0.057254 1.468589 0.361755 14.505204 353.147505 2325.947137 1162.973569
3 16 21 4.000 0.00 27.900 2.018 0.333333 0.039546 1.513405 0.052508 1.472885 0.351797 15.043210 369.942172 2465.254887 1232.627444
3 16 22 4.000 0.00 29.063 1.958 0.333333 0.036549 1.515356 0.048352 1.477004 0.342202 15.584685 386.325193 2601.325877 1300.662938
3 16 23 4.000 0.00 30.225 1.898 0.333333 0.033880 1.517105 0.044626 1.480775 0.333025 16.128406 402.097039 2733.285046 1366.642523
3 16 24 4.000 0.00 31.388 1.838 0.333333 0.031489 1.518109 0.042496 1.483978 0.322907 16.675054 417.128895 2848.945362 1424.472681
3 16 25 4.000 0.00 32.550 1.778 0.333333 0.029342 1.519436 0.039778 1.487130 0.314186 17.223460 431.403975 2966.694500 1483.347250
3 16 26 4.000 0.00 33.713 1.718 0.333333 0.027404 1.520621 0.037349 1.490021 0.305815 17.774369 444.801798 3077.725723 1538.862861
3 16 27 4.000 0.00 34.875 1.658 0.333333 0.025652 1.505684 0.039339 1.477969 0.290242 18.326656 452.667118 3100.186394 1550.093197
3 16 28 4.000 0.00 36.038 1.598 0.333333 0.024060 1.502533 0.037834 1.476444 0.281339 18.881112 462.606216 3176.767169 1588.383584
3 16 29 4.000 0.00 37.200 1.538 0.333333 0.022613 1.499763 0.036511 1.475174 0.272917 19.436643 471.416561 3244.404758 1622.202379
3 16 30 4.000 0.00 38.363 1.478 0.333333 0.021290 1.499124 0.036206 1.476060 0.264440 19.994078 479.671588 3296.699390 1648.349695
3 16 31 4.000 0.00 39.525 1.418 0.333333 0.020080 1.496756 0.035261 1.474997 0.256719 20.552346 485.906774 3342.659690 1671.329845
3 16 32 4.000 0.00 40.688 1.358 0.333333 0.018970 1.494597 0.034474 1.474058 0.249321 21.112305 490.736477 3377.213324 1688.606662
3 16 33 4.000 0.00 41.850 1.298 0.333333 0.017949 1.494899 0.034584 1.475600 0.241912 21.672899 494.811951 3394.874324 1697.437162
3 16 34 4.000 0.00 43.013 1.238 0.333333 0.017007 1.497627 0.035579 1.479595 0.234420 22.235012 498.082065 3394.314393 1697.157197
3 16 35 4.000 0.00 44.175 1.178 0.333333 0.016138 1.233795 0.031092 1.220110 0.185869 22.797601 410.851915 2764.835391 1382.417696
3 16 36 4.000 0.00 45.570 1.106 0.333333 0.015179 1.233844 0.031143 1.221106 0.179560 23.474169 409.309302 2742.747176 1371.373588
3 16 37 4.000 0.00 46.500 1.067 0.333333 0.014587 1.233105 0.030373 1.220828 0.176209 23.925875 410.125817 2752.597749 1376.298875
3 16 38 4.000 0.00 47.070 1.028 0.333333 0.014240 1.233859 0.031159 1.222042 0.173188 24.202973 404.742859 2699.951832 1349.975916
3 16 39 4.000 0.00 47.256 0.995 0.333333 0.014130 1.220107 0.024401 1.207472 0.176827 24.293434 389.978522 2698.783156 1349.391578
3 16 40 4.000 0.00 47.442 0.905 0.333333 0.014021 1.167805 0.021352 1.155488 0.170507 24.383913 341.966494 2393.997325 1196.998663
3 16 41 4.000 0.00 47.628 0.748 0.333333 0.013913 1.116710 0.018653 1.104744 0.164109 24.474412 272.238975 1926.120745 963.060372
3 16 42 4.000 0.00 47.814 0.501 0.333333 0.013807 1.063682 0.016419 1.052159 0.157004 24.564928 174.949567 1248.237153 624.118576
3 16 43 4.000 0.00 48.000 0.070 0.333333 0.013701 0.999724 0.015004 0.988914 0.147386 24.655463 23.144383 165.571493 82.785746
3 17 1 4.000 1.00 1.300 2.400 0.333333 3.880058 0.000000 0.334090 0.261771 -0.207587 5.105078 9.005347 -9.283723 -4.641861
3 17 2 4.000 1.00 2.325 2.358 0.333333 1.983900 0.000000 0.334907 0.253019 -0.219417 5.294569 9.198579 -18.546457 -9.273228
3 17 3 4.000 1.00 3.450 2.259 0.333333 1.214209 0.000000 0.334939 0.242240 -0.231309 5.530701 9.206287 -30.328520 -15.164260
3 17 4 4.000 1.00 5.450 2.338 0.333333 0.652107 0.000000 0.340130 0.225914 -0.254266 6.022286 10.535936 -64.627043 -32.313522
3 17 5 4.000 1.00 7.450 2.339 0.333333 0.409148 0.000000 0.344123 0.208577 -0.273709 6.599456 11.686236 -114.249393 -57.124697
3 17 6 4.000 1.00 9.300 2.848 0.333333 0.287391 0.000000 0.356455 0.198037 -0.296381 7.199765 16.079985 -223.806194 -111.903097
3 17 7 4.000 1.00 11.625 3.708 0.333333 0.197704 1.468875 0.117537 1.332166 0.629874 8.028985 175.138698 962.654297 481.327148
3 17 8 4.000 1.00 12.555 3.672 0.333333 0.173060 1.473402 0.114623 1.349435 0.602560 8.380142 191.390311 1072.964428 536.482214
3 17 9 4.000 1.00 13.950 3.418 0.333333 0.143768 1.509337 0.098335 1.393314 0.588594 8.924407 208.613571 1229.372374 614.686187
3 17 10 4.000 1.00 15.113 3.196 0.333333 0.124583 1.535458 0.088311 1.426860 0.574023 9.392254 221.253631 1345.207969 672.603984
3 17 11 4.000 1.00 16.275 3.002 0.333333 0.108943 1.564599 0.078452 1.462168 0.562308 9.870815 235.221269 1472.227316 736.113658
3 17 12 4.000 1.00 17.438 2.833 0.333333 0.096015 1.593070 0.068977 1.496160 0.551485 10.359543 250.189203 1608.128105 804.064053
3 17 13 4.000 1.00 18.600 2.687 0.333333 0.085232 1.621239 0.059860 1.529239 0.541690 10.856413 266.365788 1754.959009 877.479505
3 17 14 4.000 1.00 19.763 2.561 0.333333 0.076134 1.646913 0.051172 1.559481 0.531939 11.361253 283.533804 1911.346141 955.673070
3 17 15 4.000 1.00 20.925 2.452 0.333333 0.068404 1.663869 0.044819 1.581690 0.518390 11.872308 300.659381 2061.936044 1030.968022
3 17 16 4.000 1.00 22.088 2.358 0.333333 0.061774 1.680241 0.038302 1.602631 0.506213 12.389693 319.051683 2225.960486 1112.980243
3 17 17 4.000 1.00 23.250 2.276 0.333333 0.056055 1.510256 0.060257 1.454624 0.410574 12.911854 303.572918 1992.171320 996.085660
3 17 18 4.000 1.00 24.413 2.203 0.333333 0.051082 1.512324 0.054849 1.460108 0.397763 13.439116 319.524178 2125.026573 1062.513287
3 17 19 4.000 1.00 25.575 2.138 0.333333 0.046739 1.514986 0.049140 1.465627 0.386698 13.970073 336.349879 2269.630185 1134.815093
3 17 20 4.000 1.00 26.738 2.078 0.333333 0.042918 1.516838 0.045195 1.470487 0.374845 14.505204 353.603906 2410.108060 1205.054030
3 17 21 4.000 1.00 27.900 2.018 0.333333 0.039546 1.518951 0.040770 1.475111 0.364588 15.043210 370.501113 2554.882582 1277.441291
3 17 22 4.000 1.00 29.063 1.958 0.333333 0.036549 1.520798 0.036987 1.479346 0.354583 15.584685 386.937855 2695.443468 1347.721734
3 17 23 4.000 1.00 30.225 1.898 0.333333 0.033880 1.522453 0.033595 1.483220 0.345038 16.128406 402.760984 2831.878249 1415.939125
3 17 24 4.000 1.00 31.388 1.838 0.333333 0.031489 1.523288 0.031679 1.486411 0.334651 16.675054 417.812666 2952.554836 1476.277418
3 17 25 4.000 1.00 32.550 1.778 0.333333 0.029342 1.523137 0.029484 1.488339 0.325058 17.223460 431.754885 3069.352610 1534.676305
3 17 26 4.000 1.00 33.713 1.718 0.333333 0.027404 1.523003 0.027522 1.490130 0.315925 17.774369 444.834488 3179.476049 1589.738025
3 17 27 4.000 1.00 34.875 1.658 0.333333 0.025652 1.485768 0.031258 1.456769 0.293781 18.326656 446.174018 3137.994769 1568.997384
3 17 28 4.000 1.00 36.038 1.598 0.333333 0.024060 1.482018 0.029892 1.454712 0.284755 18.881112 455.797076 3215.339322 1607.669661
3 17 29 4.000 1.00 37.200 1.538 0.333333 0.022613 1.478722 0.028691 1.452974 0.276240 19.436643 464.322159 3283.903149 1641.951574
3 17 30 4.000 1.00 38.363 1.478 0.333333 0.021290 1.477961 0.028414 1.453767 0.267840 19.994078 472.426898 3339.094303 1669.547151
3 17 31 4.000 1.00 39.525 1.418 0.333333 0.020080 1.475950 0.027556 1.453090 0.260228 20.552346 478.689712 3388.342559 1694.171279
3 17 32 4.000 1.00 40.688 1.358 0.333333 0.018970 1.474440 0.026841 1.452820 0.252997 21.112305 483.665897 3427.006071 1713.503035
3 17 33 4.000 1.00 41.850 1.298 0.333333 0.017949 1.474651 0.026941 1.454290 0.245687 21.672899 487.665833 3447.850559 1723.925279
3 17 34 4.000 1.00 43.013 1.238 0.333333 0.017007 1.476560 0.027844 1.457479 0.238238 22.235012 490.637227 3449.598143 1724.799072
3 17 35 4.000 1.00 44.175 1.178 0.333333 0.016138 1.209349 0.023774 1.194760 0.188783 22.797601 402.315640 2808.191750 1404.095875
3 17 36 4.000 1.00 45.570 1.106 0.333333 0.015179 1.209714 0.023795 1.196076 0.182688 23.474169 400.919471 2790.531769 1395.265884
3 17 37 4.000 1.00 46.500 1.067 0.333333 0.014587 1.204267 0.023478 1.191243 0.178186 23.925875 400.187180 2783.480733 1391.740366
3 17 38 4.000 1.00 47.070 1.028 0.333333 0.014240 1.209825 0.023802 1.197122 0.176472 24.202973 396.489401 2751.141642 1375.570821
3 17 39 4.000 1.00 47.256 0.995 0.333333 0.014130 1.157691 0.020806 1.145316 0.170096 24.293434 369.903979 2596.066045 1298.033022
3 17 40 4.000 1.00 47.442 0.905 0.333333 0.014021 1.106643 0.018124 1.094625 0.163658 24.383913 323.953964 2297.839007 1148.919503
3 17 41 4.000 1.00 47.628 0.748 0.333333 0.013913 1.053071 0.016006 1.041527 0.156319 24.474412 256.660732 1834.690280 917.345140
3 17 42 4.000 1.00 47.814 0.501 0.333333 0.013807 0.985428 0.014830 0.974690 0.145829 24.564928 162.068312 1159.390915 579.695458
3 17 43 4.000 1.00 48.000 0.070 0.333333 0.013701 0.912483 0.014018 0.902669 0.134205 24.655463 21.125911 150.763517 75.381759
3 18 1 4.000 2.00 1.300 2.400 0.333333 3.880058 0.000000 0.334090 0.261771 -0.207587 5.105078 9.005347 -9.283723 -4.641861
3 18 2 4.000 2.00 2.325 2.358 0.333333 1.983900 0.000000 0.334907 0.253019 -0.219417 5.294569 9.198579 -18.546457 -9.273228
3 18 3 4.000 2.00 3.450 2.259 0.333333 1.214209 0.000000 0.334939 0.242240 -0.231309 5.530701 9.206287 -30.328520 -15.164260
3 18 4 4.000 2.00 5.450 2.338 0.333333 0.652107 0.000000 0.340130 0.225914 -0.254266 6.022286 10.535936 -64.627043 -32.313522
3 18 5 4.000 2.00 7.450 2.339 0.333333 0.409148 0.000000 0.344123 0.208577 -0.273709 6.599456 11.686236 -114.249393 -57.124697
3 18 6 4.000 2.00 9.300 2.848 0.333333 0.287391 0.000000 0.356455 0.198037 -0.296381 7.199765 16.079985 -223.806194 -111.903097
3 18 7 4.000 2.00 11.625 3.708 0.333333 0.197704 1.506995 0.099314 1.356140 0.664665 8.028985 178.290551 1015.826644 507.913322
3 18 8 4.000 2.00 12.555 3.672 0.333333 0.173060 1.514688 0.096097 1.376871 0.638546 8.380142 195.281637 1137.042644 568.521322
3 18 9 4.000 2.00 13.950 3.418 0.333333 0.143768 1.563262 0.078905 1.432811 0.630133 8.924407 214.527165 1316.133155 658.066577
3 18 10 4.000 2.00 15.113 3.196 0.333333 0.124583 1.593446 0.068855 1.471039 0.616322 9.392254 228.104271 1444.334662 722.167331
3 18 11 4.000 2.00 16.275 3.002 0.333333 0.108943 1.622036 0.059602 1.507038 0.602817 9.870815 242.439642 1578.285405 789.142703
3 18 12 4.000 2.00 17.438 2.833 0.333333 0.096015 1.646956 0.051156 1.538986 0.588729 10.359543 257.350638 1716.733322 858.366661
3 18 13 4.000 2.00 18.600 2.687 0.333333 0.085232 1.666640 0.043781 1.565522 0.573366 10.856413 272.685524 1857.580362 928.790181
3 18 14 4.000 2.00 19.763 2.561 0.333333 0.076134 1.681815 0.036995 1.587157 0.557497 11.361253 288.565701 2003.178921 1001.589460
3 18 15 4.000 2.00 20.925 2.452 0.333333 0.068404 1.687340 0.032410 1.599607 0.537981 11.872308 304.065264 2139.862410 1069.931205
3 18 16 4.000 2.00 22.088 2.358 0.333333 0.061774 1.691197 0.027771 1.609600 0.519717 12.389693 320.439125 2285.340119 1142.670060
3 18 17 4.000 2.00 23.250 2.276 0.333333 0.056055 1.515498 0.048050 1.455827 0.423805 12.911854 303.823989 2056.368166 1028.184083
3 18 18 4.000 2.00 24.413 2.203 0.333333 0.051082 1.517911 0.042909 1.461889 0.410825 13.439116 319.913785 2194.807895 1097.403948
3 18 19 4.000 2.00 25.575 2.138 0.333333 0.046739 1.520448 0.037704 1.467586 0.399219 13.970073 336.799318 2343.117903 1171.558951
3 18 20 4.000 2.00 26.738 2.078 0.333333 0.042918 1.522200 0.034113 1.472585 0.386976 14.505204 354.108483 2488.105899 1244.052949
3 18 21 4.000 2.00 27.900 2.018 0.333333 0.039546 1.523192 0.030286 1.476411 0.375823 15.043210 370.827693 2633.612870 1316.806435
3 18 22 4.000 2.00 29.063 1.958 0.333333 0.036549 1.522983 0.027230 1.478954 0.364574 15.584685 386.835329 2771.390481 1385.695241
3 18 23 4.000 2.00 30.225 1.898 0.333333 0.033880 1.522796 0.024491 1.481294 0.353942 16.128406 402.238000 2904.961020 1452.480510
3 18 24 4.000 2.00 31.388 1.838 0.333333 0.031489 1.522624 0.022964 1.483676 0.342952 16.675054 417.043866 3025.799500 1512.899750
3 18 25 4.000 2.00 32.550 1.778 0.333333 0.029342 1.521698 0.021432 1.485069 0.332555 17.223460 430.806130 3140.147317 1570.073659
3 18 26 4.000 2.00 33.713 1.718 0.333333 0.027404 1.520870 0.020063 1.486373 0.322713 17.774369 443.712896 3247.790082 1623.895041
3 18 27 4.000 2.00 34.875 1.658 0.333333 0.025652 1.468263 0.023919 1.438085 0.297123 18.326656 440.451504 3173.686188 1586.843094
3 18 28 4.000 2.00 36.038 1.598 0.333333 0.024060 1.465640 0.022678 1.437177 0.288336 18.881112 450.303143 3255.769263 1627.884632
3 18 29 4.000 2.00 37.200 1.538 0.333333 0.022613 1.463335 0.021587 1.436454 0.280025 19.436643 459.042922 3328.902727 1664.451363
3 18 30 4.000 2.00 38.363 1.478 0.333333 0.021290 1.462802 0.021335 1.437498 0.271743 19.994078 467.140192 3387.751400 1693.875700
3 18 31 4.000 2.00 39.525 1.418 0.333333 0.020080 1.461490 0.020639 1.437560 0.264198 20.552346 473.573742 3440.043550 1720.021775
3 18 32 4.000 2.00 40.688 1.358 0.333333 0.018970 1.460557 0.020098 1.437911 0.256987 21.112305 478.702686 3481.061207 1740.530604
3 18 33 4.000 2.00 41.850 1.298 0.333333 0.017949 1.460688 0.020174 1.439318 0.249761 21.672899 482.645248 3505.022550 1752.511275
3 18 34 4.000 2.00 43.013 1.238 0.333333 0.017007 1.461866 0.020857 1.441769 0.242468 22.235012 485.348507 3510.852097 1755.426049
3 18 35 4.000 2.00 44.175 1.178 0.333333 0.016138 1.147191 0.020254 1.132949 0.181343 22.797601 381.501708 2697.515245 1348.757623
3 18 36 4.000 2.00 45.570 1.106 0.333333 0.015179 1.147547 0.020273 1.134219 0.175566 23.474169 380.185034 2681.746597 1340.873298
3 18 37 4.000 2.00 46.500 1.067 0.333333 0.014587 1.142231 0.019993 1.129498 0.171250 23.925875 379.444323 2675.134347 1337.567174
3 18 38 4.000 2.00 47.070 1.028 0.333333 0.014240 1.147656 0.020278 1.135225 0.169672 24.202973 375.989070 2645.140324 1322.570162
3 18 39 4.000 2.00 47.256 0.995 0.333333 0.014130 1.096198 0.017683 1.084148 0.163051 24.293434 350.148444 2488.543683 1244.271842
3 18 40 4.000 2.00 47.442 0.905 0.333333 0.014021 1.042476 0.015594 1.030912 0.155628 24.383913 305.098256 2185.082861 1092.541430
3 18 41 4.000 2.00 47.628 0.748 0.333333 0.013913 0.971153 0.014657 0.960490 0.144262 24.474412 236.690962 1693.176316 846.588158
3 18 42 4.000 2.00 47.814 0.501 0.333333 0.013807 0.897922 0.013868 0.888196 0.132529 24.564928 147.686294 1053.653350 526.826675
3 18 43 4.000 2.00 48.000 0.070 0.333333 0.013701 0.822900 0.012993 0.814106 0.120684 24.655463 19.053216 135.573938 67.786969
3 19 1 4.000 3.00 1.300 2.400 0.333333 3.880058 0.000000 0.334090 0.261771 -0.207587 5.105078 9.005347 -9.283723 -4.641861
3 19 2 4.000 3.00 2.325 2.358 0.333333 1.983900 0.000000 0.334907 0.253019 -0.219417 5.294569 9.198579 -18.546457 -9.273228
3 19 3 4.000 3.00 3.450 2.259 0.333333 1.214209 0.000000 0.334939 0.242240 -0.231309 5.530701 9.206287 -30.328520 -15.164260
3 19 4 4.000 3.00 5.450 2.338 0.333333 0.652107 0.000000 0.340130 0.225914 -0.254266 6.022286 10.535936 -64.627043 -32.313522
3 19 5 4.000 3.00 7.450 2.339 0.333333 0.409148 0.000000 0.344123 0.208577 -0.273709 6.599456 11.686236 -114.249393 -57.124697
3 19 6 4.000 3.00 9.300 2.848 0.333333 0.287391 0.000000 0.356455 0.198037 -0.296381 7.199765 16.079985 -223.806194 -111.903097
3 19 7 4.000 3.00 11.625 3.708 0.333333 0.197704 1.560246 0.079925 1.392653 0.708007 8.028985 183.090870 1082.066568 541.033284
3 19 8 4.000 3.00 12.555 3.672 0.333333 0.173060 1.570152 0.076574 1.416290 0.682176 8.380142 200.872445 1214.733979 607.366989
3 19 9 4.000 3.00 13.950 3.418 0.333333 0.143768 1.620724 0.060027 1.475716 0.672763 8.924407 220.951170 1405.173460 702.586730
3 19 10 4.000 3.00 15.113 3.196 0.333333 0.124583 1.647218 0.051058 1.512112 0.655326 9.392254 234.473180 1535.738003 767.869002
3 19 11 4.000 3.00 16.275 3.002 0.333333 0.108943 1.667196 0.043573 1.541829 0.635772 9.870815 248.036482 1664.568334 832.284167
3 19 12 4.000 3.00 17.438 2.833 0.333333 0.096015 1.681829 0.036984 1.565683 0.615268 10.359543 261.814840 1794.119981 897.059991
3 19 13 4.000 3.00 18.600 2.687 0.333333 0.085232 1.688243 0.031661 1.581139 0.592593 10.856413 275.405748 1919.871937 959.935968
3 19 14 4.000 3.00 19.763 2.561 0.333333 0.076134 1.688944 0.026950 1.590294 0.569408 11.361253 289.135887 2045.980127 1022.990063
3 19 15 4.000 3.00 20.925 2.452 0.333333 0.068404 1.681040 0.024069 1.590865 0.543712 11.872308 302.403553 2162.656424 1081.328212
3 19 16 4.000 3.00 22.088 2.358 0.333333 0.061774 1.669808 0.021219 1.587242 0.519013 12.389693 315.988035 2282.245506 1141.122753
